author_id,name,institution,publications,orcid,degree
https://openalex.org/A5024810938,Adam S. Miner,Stanford University,1,https://orcid.org/0000-0002-5125-4735,4
https://openalex.org/A5021605006,David C. Atkins,University of Washington,1,https://orcid.org/0000-0002-5781-9880,4
https://openalex.org/A5033639139,Tim Althoff,University of Washington,1,https://orcid.org/0000-0003-4793-2289,4
https://openalex.org/A5088135944,Chad A. Bousman,Alberta Children's Hospital,1,https://orcid.org/0000-0001-6303-8696,17
https://openalex.org/A5103222594,James M. Stevenson,Johns Hopkins University,1,https://orcid.org/0000-0003-1640-1135,17
https://openalex.org/A5023878847,J. Kevin Hicks,Moffitt Cancer Center,1,https://orcid.org/0000-0003-2314-0164,17
https://openalex.org/A5010194987,Jeffrey R. Strawn,Cincinnati Children's Hospital Medical Center,1,https://orcid.org/0000-0002-7526-2641,17
https://openalex.org/A5101829059,Ajeet Singh,Deakin University,1,https://orcid.org/0000-0002-0853-7959,17
https://openalex.org/A5006052999,Gualberto Ruaño,Hartford Hospital,1,https://orcid.org/0000-0002-5348-4702,17
https://openalex.org/A5022065571,Daniel Mueller,University of Toronto,1,https://orcid.org/0000-0003-4978-4400,17
https://openalex.org/A5043911298,Evangelia Eirini Tsermpini,University of Ljubljana,1,https://orcid.org/0000-0002-8592-7790,17
https://openalex.org/A5000748371,Jacob T. Brown,"University of Minnesota, Duluth",1,https://orcid.org/0000-0002-3953-1058,17
https://openalex.org/A5109992501,Gillian C. Bell,,1,,17
https://openalex.org/A5005624600,J. Steven Leeder,Mercy Research,1,https://orcid.org/0000-0001-6688-0504,17
https://openalex.org/A5033047276,Jeffrey R. Bishop,University of Minnesota,1,https://orcid.org/0000-0001-7653-8980,17
https://openalex.org/A5061144128,Supraja G. Varadarajan,Stanford University,1,https://orcid.org/0000-0001-9666-3295,4
https://openalex.org/A5054599916,John L. Hunyara,Johns Hopkins University,1,https://orcid.org/0000-0002-7885-6525,4
https://openalex.org/A5036378801,Natalie R. Hamilton,Johns Hopkins Medicine,1,https://orcid.org/0000-0003-2696-7095,4
https://openalex.org/A5029501084,Alex L. Kolodkin,Johns Hopkins Medicine,1,https://orcid.org/0000-0001-7562-5513,4
https://openalex.org/A5052893931,Andrew D. Huberman,Stanford University,1,https://orcid.org/0000-0003-3279-5963,4
https://openalex.org/A5060701531,Sham Mailankody,Memorial Sloan Kettering Cancer Center,1,https://orcid.org/0000-0002-2815-9561,17
https://openalex.org/A5110947413,Jeffrey Matous,Colorado Blood Cancer Institute,1,,17
https://openalex.org/A5028564534,Saurabh Chhabra,Medical College of Wisconsin,1,https://orcid.org/0000-0001-9117-8696,17
https://openalex.org/A5103740902,Shahbaz A. Malik,St David's Medical Center,1,,17
https://openalex.org/A5108677112,Rajneesh Nath,Banner MD Anderson Cancer Center,1,,17
https://openalex.org/A5005991606,Faiz Anwer,Cleveland Clinic,1,https://orcid.org/0000-0001-6914-7439,17
https://openalex.org/A5113512043,J. C. Cruz,CHRISTUS Transplant Institute,1,,17
https://openalex.org/A5022766377,Myo Htut,City Of Hope National Medical Center,1,https://orcid.org/0000-0001-6650-5704,17
https://openalex.org/A5033864412,Erin E. Karski,Allogene Therapeutics (United States),1,,17
https://openalex.org/A5080552050,Wade Lovelace,Allogene Therapeutics (United States),1,,17
https://openalex.org/A5038064328,Myles Dillon,Allogene Therapeutics (United States),1,,17
https://openalex.org/A5084740629,Eric Butz,Allogene Therapeutics (United States),1,,17
https://openalex.org/A5064597412,Wendy Ying,Allogene Therapeutics (United States),1,https://orcid.org/0000-0002-7862-5508,17
https://openalex.org/A5051298107,Arun Balakumaran,Allogene Therapeutics (United States),1,,17
https://openalex.org/A5002621773,Caleb Ziems,Stanford University,1,,5
https://openalex.org/A5109972562,William A. Held,Georgia Institute of Technology,1,,5
https://openalex.org/A5047951879,Omar Ahmed Shaikh,Laboratoire d'Informatique de Paris-Nord,1,,5
https://openalex.org/A5069870254,Jiaao Chen,Georgia Institute of Technology,1,,5
https://openalex.org/A5101201263,Zhehao Zhang,Dartmouth College,1,,5
https://openalex.org/A5101439536,Xin Victoria Wang,Dana-Farber Cancer Institute,1,https://orcid.org/0000-0003-4079-5576,21
https://openalex.org/A5102758437,Curtis A. Hanson,Mayo Clinic in Arizona,1,https://orcid.org/0000-0003-1333-5355,21
https://openalex.org/A5079511754,Elisabeth Paietta,Montefiore Medical Center,1,https://orcid.org/0000-0002-0561-5544,21
https://openalex.org/A5075229974,Jacqueline C. Barrientos,Northwell Health,1,https://orcid.org/0000-0001-6018-5535,21
https://openalex.org/A5109851194,Diane F. Jelinek,Mayo Clinic in Arizona,1,,21
https://openalex.org/A5082845313,Esteban Braggio,Mayo Clinic in Arizona,1,https://orcid.org/0000-0003-3860-4830,21
https://openalex.org/A5112062579,José F. Leis,Mayo Clinic in Arizona,1,,21
https://openalex.org/A5066111737,Cong Christine Zhang,Colorado Permanente Medical Group,1,,21
https://openalex.org/A5027659475,Amanda F. Cashen,Washington University in St. Louis,1,https://orcid.org/0000-0001-6809-4566,21
https://openalex.org/A5083072418,Anthony R. Mato,Kettering University,1,https://orcid.org/0000-0001-8724-1875,21
https://openalex.org/A5076827443,Avina K. Singh,Minnesota Oncology,1,,21
https://openalex.org/A5059286546,Michael P. Mullane,,1,,21
https://openalex.org/A5050726526,Richard F. Little,National Cancer Institute,1,https://orcid.org/0000-0002-4091-1699,21
https://openalex.org/A5050556099,Harry P. Erba,Duke University,1,https://orcid.org/0000-0003-1093-2189,21
https://openalex.org/A5085360755,Mark R. Litzow,Mayo Clinic in Arizona,1,https://orcid.org/0000-0002-9816-6302,21
https://openalex.org/A5002515721,Neil E. Kay,Mayo Clinic in Arizona,1,https://orcid.org/0000-0002-5951-5055,21
https://openalex.org/A5048307591,Julia Kreutzer,Google (Canada),1,,51
https://openalex.org/A5023109845,Isaac Caswell,Google (United States),1,,51
https://openalex.org/A5102886118,Lisa Wang,Google (United States),1,https://orcid.org/0000-0003-3477-5755,51
https://openalex.org/A5048170743,Ahsan Wahab,University of South Florida,1,,51
https://openalex.org/A5113902201,Daan van Esch,,1,,51
https://openalex.org/A5016076646,Nasanbayar Ulzii-Orshikh,Haverford College,1,,51
https://openalex.org/A5075701052,Allahsera Auguste Tapo,Mali-Folkecenter,1,,51
https://openalex.org/A5109481132,Nishant Subramani,Allen Institute for Artificial Intelligence,1,,51
https://openalex.org/A5081885843,Artem Sokolov,,1,https://orcid.org/0000-0002-8056-0504,51
https://openalex.org/A5039333739,Claytone Sikasote,University of Zambia,1,https://orcid.org/0009-0004-1372-4662,51
https://openalex.org/A5050704181,Monang Setyawan,Google (United States),1,,51
https://openalex.org/A5021167657,Supheakmungkol Sarin,Google (United States),1,,51
https://openalex.org/A5015715837,Sokhar Samb,,1,,51
https://openalex.org/A5077663332,Benoît Sagot,Institut national de recherche en informatique et en automatique,1,https://orcid.org/0000-0002-0107-8526,51
https://openalex.org/A5024731885,Clara E. Rivera,Google (United Kingdom),1,,51
https://openalex.org/A5051694298,Annette Rios,University of Zurich,1,https://orcid.org/0000-0002-8943-3472,51
https://openalex.org/A5023621106,Isabel Papadimitriou,Stanford University,1,,51
https://openalex.org/A5010053988,Salomey Osei,Kwame Nkrumah University of Science and Technology,1,,51
https://openalex.org/A5054913492,Pedro Ortiz Suarez,Institut national de recherche en informatique et en automatique,1,https://orcid.org/0000-0003-0343-8852,51
https://openalex.org/A5016069022,Iroro Orife,,1,,51
https://openalex.org/A5088147173,Kelechi Ogueji,University of Waterloo,1,https://orcid.org/0009-0004-7919-9303,51
https://openalex.org/A5024826347,Andre Niyongabo Rubungo,Universitat Politècnica de Catalunya,1,,51
https://openalex.org/A5102874067,Toan Nguyen,University of Notre Dame,1,https://orcid.org/0000-0003-2734-0622,51
https://openalex.org/A5010842007,Mathias Müller,University of Zurich,1,https://orcid.org/0000-0002-7879-3552,51
https://openalex.org/A5004652975,André Müller,University of Zurich,1,https://orcid.org/0000-0001-5770-6723,51
https://openalex.org/A5002849148,Shamsuddeen Hassan Muhammad,Bayero University Kano,1,https://orcid.org/0000-0001-7708-0799,51
https://openalex.org/A5108643603,N Sakib Muhammad,Bayero University Kano,1,,51
https://openalex.org/A5001036606,Ayanda Mnyakeni,,1,,51
https://openalex.org/A5046323511,Jamshidbek Mirzakhalov,University of South Florida,1,https://orcid.org/0009-0006-7117-0834,51
https://openalex.org/A5009776906,Tapiwanashe Matangira,Google (Canada),1,,51
https://openalex.org/A5078178614,Colin Leong,,1,,51
https://openalex.org/A5061040214,Nze Lawson,Google (United States),1,,51
https://openalex.org/A5050484501,Sneha Kudugunta,Google (United States),1,https://orcid.org/0000-0002-0186-2433,51
https://openalex.org/A5000126238,Yacine Jernite,Hugging Face,1,https://orcid.org/0000-0002-8053-6862,51
https://openalex.org/A5032898501,Mathias Jenny,University of Zurich,1,https://orcid.org/0000-0001-8919-1170,51
https://openalex.org/A5035914396,Orhan Fırat,Google (United States),1,https://orcid.org/0000-0001-5775-2420,51
https://openalex.org/A5058219704,Bonaventure F. P. Dossou,Constructor University,1,,51
https://openalex.org/A5052516855,Sakhile Dlamini,Google (United States),1,,51
https://openalex.org/A5060065532,Nisansa de Silva,University of Moratuwa,1,https://orcid.org/0000-0002-5361-4810,51
https://openalex.org/A5081603870,Şevket Ballı,University of Zurich,1,https://orcid.org/0000-0001-6600-6315,51
https://openalex.org/A5076733732,Stella Biderman,,1,https://orcid.org/0000-0001-8228-1042,51
https://openalex.org/A5015180851,Alessia Battisti,University of Zurich,1,,51
https://openalex.org/A5033633587,Ahmed Baruwa,Obafemi Awolowo University,1,,51
https://openalex.org/A5024316712,Ankur Bapna,Google (United States),1,,51
https://openalex.org/A5007389429,Pallavi Baljekar,Google (Canada),1,,51
https://openalex.org/A5013873474,Israel Abebe Azime,Ambo University,1,,51
https://openalex.org/A5089329850,Ayodele Awokoya,University of Ibadan,1,,51
https://openalex.org/A5086132343,Duygu Ataman,University of Zurich,1,,51
https://openalex.org/A5045507345,Orevaoghene Ahia,,1,,51
https://openalex.org/A5060627852,Oghenefego Ahia,Google (United States),1,,51
https://openalex.org/A5103140610,Sweta Agrawal,"University of Maryland, College Park",1,https://orcid.org/0000-0001-5692-0816,51
https://openalex.org/A5076302977,Mofetoluwa Adeyemi,National Space Research and Development Agency,1,https://orcid.org/0009-0003-2859-7136,51
https://openalex.org/A5011354554,Mira N. Moufarrej,Stanford University,1,https://orcid.org/0000-0001-8953-4057,16
https://openalex.org/A5035920025,Sevahn K. Vorperian,Stanford University,1,https://orcid.org/0000-0003-0418-5260,16
https://openalex.org/A5063792544,Ronald J. Wong,Stanford University,1,https://orcid.org/0000-0003-1205-6936,16
https://openalex.org/A5111869114,Ana Aurélia Salles Campos,Stanford University,1,,16
https://openalex.org/A5088629680,Cecele C. Quaintance,Stanford University,1,https://orcid.org/0000-0002-9473-7243,16
https://openalex.org/A5060329649,Rene Sit,Chan Zuckerberg Initiative (United States),1,,16
https://openalex.org/A5071761563,Michelle Tan,Chan Zuckerberg Initiative (United States),1,https://orcid.org/0000-0002-3202-2023,16
https://openalex.org/A5068752974,Honey Mekonen,Chan Zuckerberg Initiative (United States),1,https://orcid.org/0009-0001-7959-1151,16
https://openalex.org/A5049487524,Courtney Baruch-Gravett,Global Alliance to Prevent Prematurity and Stillbirth,2,,50
https://openalex.org/A5035096235,James A. Litch,Global Alliance to Prevent Prematurity and Stillbirth,2,https://orcid.org/0000-0003-0570-0308,50
https://openalex.org/A5018824137,Maurice L. Druzin,Stanford University,1,https://orcid.org/0000-0001-7185-6664,16
https://openalex.org/A5055852366,Virginia D. Winn,Stanford University,1,https://orcid.org/0000-0003-1136-2907,16
https://openalex.org/A5033044395,Gary M. Shaw,Stanford University,1,https://orcid.org/0000-0001-7438-4914,16
https://openalex.org/A5101779566,David K. Stevenson,Stanford University,1,https://orcid.org/0000-0002-7127-0281,16
https://openalex.org/A5028153459,Xiang Wu,Stanford University,1,https://orcid.org/0000-0001-8872-7738,12
https://openalex.org/A5103169644,Yuyan Jiang,Nanyang Technological University,1,https://orcid.org/0009-0002-5526-484X,12
https://openalex.org/A5017652213,Nicholas J. Rommelfanger,Neurosciences Institute,1,https://orcid.org/0000-0002-1367-3939,12
https://openalex.org/A5101548333,Fan Yang,Stanford University,1,https://orcid.org/0000-0001-6306-4501,12
https://openalex.org/A5039725026,Qi Zhou,Stanford University,1,https://orcid.org/0000-0003-0823-893X,12
https://openalex.org/A5071896009,Rongkang Yin,Stanford University,1,https://orcid.org/0000-0002-1890-2454,12
https://openalex.org/A5048123004,Junlang Liu,Stanford University,1,https://orcid.org/0009-0000-4106-2011,12
https://openalex.org/A5080863685,Sa Cai,Stanford University,1,https://orcid.org/0000-0001-6671-651X,12
https://openalex.org/A5077208476,Wei Ren,Neurosciences Institute,1,https://orcid.org/0000-0002-7346-5509,12
https://openalex.org/A5054857959,Kyrstyn S. Ong,Stanford University,1,https://orcid.org/0000-0002-9392-0820,12
https://openalex.org/A5037300250,Kanyi Pu,Nanyang Technological University,1,https://orcid.org/0000-0002-8064-6009,12
https://openalex.org/A5045670313,Guosong Hong,Stanford University,1,https://orcid.org/0000-0002-8858-4471,12
https://openalex.org/A5022984789,Zainab Alimoradi,Qazvin University of Medical Sciences,1,https://orcid.org/0000-0001-5327-2411,4
https://openalex.org/A5017282652,Maurice M. Ohayon,Stanford University,1,https://orcid.org/0000-0002-2757-5440,4
https://openalex.org/A5008372095,Mark D. Griffiths,Nottingham Trent University,1,https://orcid.org/0000-0001-8880-6524,4
https://openalex.org/A5085673949,Chung‐Ying Lin,National Cheng Kung University,1,https://orcid.org/0000-0002-2129-4242,4
https://openalex.org/A5042562928,Amir H. Pakpour,Jönköping University,1,https://orcid.org/0000-0002-8798-5345,4
https://openalex.org/A5101665633,Fang Fu,Huaqiao University,1,https://orcid.org/0000-0002-9512-6823,12
https://openalex.org/A5100408634,Xiang Liu,Argonne National Laboratory,1,https://orcid.org/0000-0003-3293-9373,12
https://openalex.org/A5036065395,Xiaoguang Fu,Huaqiao University,1,https://orcid.org/0009-0002-1333-4643,12
https://openalex.org/A5100324851,Hongwei Chen,Huaqiao University,1,https://orcid.org/0000-0002-1401-9680,12
https://openalex.org/A5020520113,Ling Huang,Xiamen University,1,https://orcid.org/0009-0007-9238-0766,12
https://openalex.org/A5102671642,Jingjing Fan,Xiamen University,1,,12
https://openalex.org/A5063246493,Jia‐Bo Le,Xiamen University,1,https://orcid.org/0000-0002-6570-5912,12
https://openalex.org/A5061531834,Qiuxiang Wang,Huaqiao University,1,https://orcid.org/0000-0002-4657-5331,12
https://openalex.org/A5101517379,Weihua Yang,Huaqiao University,1,,12
https://openalex.org/A5100413313,Yang Ren,Argonne National Laboratory,1,https://orcid.org/0000-0001-9831-6035,12
https://openalex.org/A5100673667,Shi‐Gang Sun,Xiamen University,1,https://orcid.org/0000-0003-2327-4090,12
https://openalex.org/A5001729912,Michael Camilleri,Mayo Clinic,1,https://orcid.org/0000-0001-6472-7514,7
https://openalex.org/A5056028126,Braden Kuo,Massachusetts General Hospital,1,https://orcid.org/0000-0002-7228-7317,7
https://openalex.org/A5028753266,Linda Anh B. Nguyen,Stanford University,1,https://orcid.org/0000-0002-3498-6897,7
https://openalex.org/A5048010257,Vida Vaughn,University of Louisville,1,,7
https://openalex.org/A5062729394,Jessica Petrey,University of Louisville,1,https://orcid.org/0000-0001-6034-7717,7
https://openalex.org/A5045848644,Katarina B. Greer,Louis Stokes Cleveland VA Medical Center,1,https://orcid.org/0009-0002-5676-3464,7
https://openalex.org/A5024017057,Rena Yadlapati,"University of California, San Diego",1,https://orcid.org/0000-0002-7872-2033,7
