year,collaborating_institution,country,work_id
2022,"University of California, San Francisco",US,https://openalex.org/W4312875614
2022,"University of California, San Francisco",US,https://openalex.org/W4312875614
2022,Johns Hopkins Medicine,US,https://openalex.org/W4312875614
2022,Carolinas Medical Center,US,https://openalex.org/W4312875614
2022,Northwestern University,US,https://openalex.org/W4312875614
2022,"University of California, San Francisco",US,https://openalex.org/W4312875614
2022,Carolinas Medical Center,US,https://openalex.org/W4313027468
2022,Carolinas Medical Center,US,https://openalex.org/W4313027468
2022,Carolinas Medical Center,US,https://openalex.org/W4313027468
2022,Carolinas Medical Center,US,https://openalex.org/W4313027468
2022,Carolinas Medical Center,US,https://openalex.org/W4313027468
2022,Carolinas Medical Center,US,https://openalex.org/W4313027468
2022,Carolinas Medical Center,US,https://openalex.org/W4313027468
2022,Carolinas Medical Center,US,https://openalex.org/W4313027468
2022,Carolinas Medical Center,US,https://openalex.org/W4313027468
2022,Carolinas Medical Center,US,https://openalex.org/W4313127103
2022,Carolinas Medical Center,US,https://openalex.org/W4313127103
2022,Carolinas Medical Center,US,https://openalex.org/W4313127103
2022,Carolinas Medical Center,US,https://openalex.org/W4313127103
2022,Carolinas Medical Center,US,https://openalex.org/W4313127103
2022,Carolinas Medical Center,US,https://openalex.org/W4313127103
2022,Carolinas Medical Center,US,https://openalex.org/W4313127103
2022,Carolinas Medical Center,US,https://openalex.org/W4313135544
2022,Carolinas Medical Center,US,https://openalex.org/W4313135544
2022,Carolinas Medical Center,US,https://openalex.org/W4313135544
2022,Carolinas Medical Center,US,https://openalex.org/W4313135544
2022,Carolinas Medical Center,US,https://openalex.org/W4313135544
2022,Carolinas Medical Center,US,https://openalex.org/W4313135544
2022,Carolinas Medical Center,US,https://openalex.org/W4313135544
2022,Carolinas Medical Center,US,https://openalex.org/W4313135544
2022,Carolinas Medical Center,US,https://openalex.org/W4313135544
2022,Carolinas Medical Center,US,https://openalex.org/W4313135544
2022,University of North Carolina at Chapel Hill,US,https://openalex.org/W4313220547
2022,University of North Carolina Health Care,US,https://openalex.org/W4313220547
2022,University of North Carolina Health Care,US,https://openalex.org/W4313220547
2022,University of North Carolina Health Care,US,https://openalex.org/W4313220547
2022,University of North Carolina Health Care,US,https://openalex.org/W4313220547
2022,Carolinas Medical Center,US,https://openalex.org/W4313220547
2022,University of North Carolina at Chapel Hill,US,https://openalex.org/W4313220547
2022,University of North Carolina at Chapel Hill,US,https://openalex.org/W4313220547
2022,Levine Children's Hospital,US,https://openalex.org/W4313220602
2022,Levine Children's Hospital,US,https://openalex.org/W4313220602
2022,Carolinas Medical Center,US,https://openalex.org/W4313222566
2022,Medical University of South Carolina,US,https://openalex.org/W4313222566
2022,Medical University of South Carolina,US,https://openalex.org/W4313222566
2022,Medical University of South Carolina,US,https://openalex.org/W4313222566
2022,Atrium Medical Cente,US,https://openalex.org/W4313222595
2022,Atrium Medical Cente,US,https://openalex.org/W4313222595
2022,UC San Diego Health System,US,https://openalex.org/W4313222595
2022,Atrium Medical Cente,US,https://openalex.org/W4313222595
2022,Carolinas Medical Center,US,https://openalex.org/W4313222595
2022,Carolinas Medical Center,US,https://openalex.org/W4313267132
2022,Atrium Medical Cente,US,https://openalex.org/W4313267132
2022,Atrium Medical Cente,US,https://openalex.org/W4313267132
2022,Atrium Medical Cente,US,https://openalex.org/W4313267132
2022,Carolinas Medical Center,US,https://openalex.org/W4313267132
2022,Atrium Medical Cente,US,https://openalex.org/W4313267277
2022,Atrium Medical Cente,US,https://openalex.org/W4313267277
2022,Atrium Medical Cente,US,https://openalex.org/W4313267277
2022,Atrium Medical Cente,US,https://openalex.org/W4313267277
2022,Atrium Medical Cente,US,https://openalex.org/W4313267277
2022,Atrium Medical Cente,US,https://openalex.org/W4313267277
2022,Atrium Medical Cente,US,https://openalex.org/W4313267277
2022,Carolinas Medical Center,US,https://openalex.org/W4313267277
2022,Atrium Medical Cente,US,https://openalex.org/W4313267321
2022,Atrium Medical Cente,US,https://openalex.org/W4313267321
2022,Atrium Medical Cente,US,https://openalex.org/W4313267321
2022,Atrium Medical Cente,US,https://openalex.org/W4313267321
2022,Atrium Medical Cente,US,https://openalex.org/W4313267321
2022,Atrium Medical Cente,US,https://openalex.org/W4313267321
2022,Atrium Medical Cente,US,https://openalex.org/W4313267321
2022,Atrium Medical Cente,US,https://openalex.org/W4313267321
2022,Carolinas Medical Center,US,https://openalex.org/W4313267321
2022,Atrium Health Wake Forest Baptist,US,https://openalex.org/W4313271988
2022,Atrium Health Wake Forest Baptist,US,https://openalex.org/W4313271988
2022,Carolinas Medical Center,US,https://openalex.org/W4313271988
2022,Wake Forest University,US,https://openalex.org/W4313271988
2022,Wake Forest University,US,https://openalex.org/W4313271988
2022,Wake Forest University,US,https://openalex.org/W4313271988
2022,Wake Forest University,US,https://openalex.org/W4313271988
2022,Wake Forest University,US,https://openalex.org/W4313271988
2022,Wake Forest University,US,https://openalex.org/W4313271988
2022,Wake Forest University,US,https://openalex.org/W4313271988
2022,Wake Forest University,US,https://openalex.org/W4313271988
2022,Wake Forest University,US,https://openalex.org/W4313271988
2022,Wake Forest University,US,https://openalex.org/W4313271988
2022,Atrium Health Wake Forest Baptist,US,https://openalex.org/W4313271988
2022,Carolinas Medical Center,US,https://openalex.org/W4313341232
2022,Carolinas Medical Center,US,https://openalex.org/W4313341232
2022,Carolinas Medical Center,US,https://openalex.org/W4313341232
2022,Carolinas Medical Center,US,https://openalex.org/W4313414825
2022,Cooper University Hospital,US,https://openalex.org/W4313414825
2022,Cooper University Hospital,US,https://openalex.org/W4313414825
2022,Cooper University Hospital,US,https://openalex.org/W4313414825
2022,Cooper University Hospital,US,https://openalex.org/W4313414825
2022,Carolinas Medical Center,US,https://openalex.org/W4316078139
2022,Carolinas Medical Center,US,https://openalex.org/W4316078139
2022,Carolinas Medical Center,US,https://openalex.org/W4316078139
2022,Carolinas Medical Center,US,https://openalex.org/W4316078591
2022,Carolinas Medical Center,US,https://openalex.org/W4316078591
2022,Carolinas Medical Center,US,https://openalex.org/W4316078591
2022,Carolinas Medical Center,US,https://openalex.org/W4316079869
2022,Carolinas Medical Center,US,https://openalex.org/W4316079869
2022,Carolinas Medical Center,US,https://openalex.org/W4316080050
2022,Atrium Medical Cente,US,https://openalex.org/W4316080050
2022,Atrium Medical Cente,US,https://openalex.org/W4316080050
2022,Campbell University,US,https://openalex.org/W4316081132
2022,Atrium Medical Cente,US,https://openalex.org/W4316081132
2022,Carolinas Medical Center,US,https://openalex.org/W4316081132
2022,Atrium Medical Cente,US,https://openalex.org/W4316081132
2022,Atrium Medical Cente,US,https://openalex.org/W4316081132
2022,Carolinas Medical Center,US,https://openalex.org/W4316081589
2022,Carolinas Medical Center,US,https://openalex.org/W4316081589
2022,Carolinas Medical Center,US,https://openalex.org/W4316081589
2022,Carolinas Medical Center,US,https://openalex.org/W4316081589
2022,Atrium Medical Cente,US,https://openalex.org/W4316081589
2022,Carolinas Medical Center,US,https://openalex.org/W4316081589
2022,Carolinas Medical Center,US,https://openalex.org/W4316081685
2022,University of Iowa,US,https://openalex.org/W4316081685
2022,Carolinas Medical Center,US,https://openalex.org/W4316085673
2022,Eastern Virginia Medical School,US,https://openalex.org/W4316085673
2022,Eastern Virginia Medical School,US,https://openalex.org/W4316085673
2022,Eastern Virginia Medical School,US,https://openalex.org/W4316085673
2022,Carolinas Medical Center,US,https://openalex.org/W4316087185
2022,Atrium Medical Cente,US,https://openalex.org/W4316087185
2022,Carolinas Medical Center,US,https://openalex.org/W4320065175
2022,University of Iowa,US,https://openalex.org/W4320065175
2020,Children's National,US,https://openalex.org/W4322725378
2020,Carolinas Medical Center,US,https://openalex.org/W4322725378
2020,University of Pittsburgh,US,https://openalex.org/W4322725378
2020,Carolinas Medical Center,US,https://openalex.org/W4322725378
2020,Carolinas Medical Center,US,https://openalex.org/W4322725378
2020,Carolinas Medical Center,US,https://openalex.org/W4322725378
2020,Carolinas Medical Center,US,https://openalex.org/W4322725378
2020,Carolinas Medical Center,US,https://openalex.org/W4389461059
2020,Neurosciences Institute,US,https://openalex.org/W4389461059
2020,Neurosciences Institute,US,https://openalex.org/W4389461059
2020,Neurosciences Institute,US,https://openalex.org/W4389461059
2020,Neurosciences Institute,US,https://openalex.org/W4389461059
2020,Neurosciences Institute,US,https://openalex.org/W4389461059
2020,Neurosciences Institute,US,https://openalex.org/W4389461059
2020,Neurosciences Institute,US,https://openalex.org/W4389461059
2020,Neurosciences Institute,US,https://openalex.org/W4389461059
2020,Neurosciences Institute,US,https://openalex.org/W4389461059
2020,Neurosciences Institute,US,https://openalex.org/W4389461059
2020,Neurosciences Institute,US,https://openalex.org/W4389461059
2020,Neurosciences Institute,US,https://openalex.org/W4389461059
2020,Neurosciences Institute,US,https://openalex.org/W4389461059
2020,Neurosciences Institute,US,https://openalex.org/W4389461059
2020,Neurosciences Institute,US,https://openalex.org/W4389461059
2020,Neurosciences Institute,US,https://openalex.org/W4389461059
2020,Neurosciences Institute,US,https://openalex.org/W4389461059
2021,Carolinas Medical Center,US,https://openalex.org/W3118991386
2021,Carolinas Medical Center,US,https://openalex.org/W3118991386
2021,Carolinas Medical Center,US,https://openalex.org/W3123263200
2021,"University of Maryland, Baltimore",US,https://openalex.org/W3123263200
2021,Carolinas Medical Center,US,https://openalex.org/W3127530774
2021,Atrium Medical Cente,US,https://openalex.org/W3127530774
2021,Carolinas Medical Center,US,https://openalex.org/W3127530774
2021,Washington University in St. Louis,US,https://openalex.org/W3127697351
2021,Washington University in St. Louis,US,https://openalex.org/W3127697351
2021,Carolinas Medical Center,US,https://openalex.org/W3127697351
2021,Washington University in St. Louis,US,https://openalex.org/W3127697351
2021,Washington University in St. Louis,US,https://openalex.org/W3127697351
2021,Washington University in St. Louis,US,https://openalex.org/W3127697351
2021,Carolinas Medical Center,US,https://openalex.org/W3127778837
2021,Medical University of South Carolina,US,https://openalex.org/W3127778837
2021,Medical University of South Carolina,US,https://openalex.org/W3127778837
2021,Carolinas Medical Center,US,https://openalex.org/W3127778837
2021,Carolinas Medical Center,US,https://openalex.org/W3128859452
2021,Jordan Hospital,JO,https://openalex.org/W3138877751
2021,Jordan Hospital,JO,https://openalex.org/W3138877751
2021,Carolinas Medical Center,US,https://openalex.org/W3138877751
2021,Carolinas Medical Center,US,https://openalex.org/W3139025387
2021,Montreal Heart Institute,CA,https://openalex.org/W3139141708
2021,Virginia Commonwealth University,US,https://openalex.org/W3139141708
2021,Icahn School of Medicine at Mount Sinai,US,https://openalex.org/W3139141708
2021,University of Washington,US,https://openalex.org/W3139141708
2021,Carolinas Medical Center,US,https://openalex.org/W3139141708
2021,Montreal Heart Institute,CA,https://openalex.org/W3139141708
2021,Montreal Heart Institute,CA,https://openalex.org/W3139141708
2021,Montreal Heart Institute,CA,https://openalex.org/W3139141708
2021,Carolinas Medical Center,US,https://openalex.org/W3139292524
2021,Carolinas Medical Center,US,https://openalex.org/W3139292524
2021,Carolinas Medical Center,US,https://openalex.org/W3139292524
2021,Carolinas Medical Center,US,https://openalex.org/W3139292524
2021,Carolinas Medical Center,US,https://openalex.org/W3139292524
2021,Carolinas Medical Center,US,https://openalex.org/W3144125858
2021,Carolinas Medical Center,US,https://openalex.org/W3144125858
2021,Carolinas Medical Center,US,https://openalex.org/W3144125858
2021,Carolinas Medical Center,US,https://openalex.org/W3144125858
2021,Carolinas Medical Center,US,https://openalex.org/W3144125858
2021,Carolinas Medical Center,US,https://openalex.org/W3144125858
2021,Carolinas Medical Center,US,https://openalex.org/W3144125858
2021,Carolinas Medical Center,US,https://openalex.org/W3144125858
2021,University of Bern,CH,https://openalex.org/W3146013582
2021,University of Lausanne,CH,https://openalex.org/W3146013582
2021,Carolinas Medical Center,US,https://openalex.org/W3146013582
2021,Carolinas Medical Center,US,https://openalex.org/W3146013582
2021,Istituti di Ricovero e Cura a Carattere Scientifico,IT,https://openalex.org/W3146013582
2021,Humanitas University,IT,https://openalex.org/W3146013582
2021,Hôpital Edouard Herriot,FR,https://openalex.org/W3146013582
2021,Hôpital Edouard Herriot,FR,https://openalex.org/W3146013582
2021,University of Amsterdam,NL,https://openalex.org/W3146013582
2021,University of Amsterdam,NL,https://openalex.org/W3146013582
2021,Leiden University Medical Center,NL,https://openalex.org/W3146013582
2021,Leiden University Medical Center,NL,https://openalex.org/W3146013582
